id,submitted,updated,title,abstract,authors,affiliations,link_abstract,link_pdf,link_doi,comment,journal_ref,doi,primary_category,categories,pdf_url
1809.03127v2,2018-09-10T04:28:42Z,2019-06-11 08:14:43,Monitoring data quality for telehealth systems in the presence of missing data,"Background: All-in-one station-based health monitoring devices are implemented in elder homes in Hong Kong to support the monitoring of vital signs of the elderly. During a pilot study, it was discovered that the systolic blood pressure was incorrectly measured during multiple weeks. A real-time solution was needed to identify future data quality issues as soon as possible.
  Methods: Control charts are an effective tool for real-time monitoring and signaling issues (changes) in data. In this study, as in other healthcare applications, many observations are missing. Few methods are available for monitoring data with missing observations. A data quality monitoring method is developed to signal issues with the accuracy of the collected data quickly. This method has the ability to deal with missing observations. A Hotelling's T-squared control chart is selected as the basis for our proposed method.
  Findings: The proposed method is retrospectively validated on a case study with a known measurement error in the systolic blood pressure measurements. The method is able to adequately detect this data quality problem. The proposed method was integrated into a personalized telehealth monitoring system and prospectively implemented in a second case study. It was found that the proposed scheme supports the control of data quality.
  Conclusions: Data quality is an important issue and control charts are useful for real-time monitoring of data quality. However, these charts must be adjusted to account for missing data that often occur in healthcare context.",Tahir Mahmood|Philipp Wittenberg|Inez Maria Zwetsloot|Hailiang Wang|Kwok Leung Tsui,,https://arxiv.org/abs/1809.03127v2,https://arxiv.org/pdf/1809.03127v2,https://doi.org/10.1016/j.ijmedinf.2019.03.011,"13 pages, 5 figures",Int. J. Med. Inform. 126 (2019) 156-163,10.1016/j.ijmedinf.2019.03.011,stat.AP,stat.AP|stat.ME,https://arxiv.org/pdf/1809.03127v2.pdf
1808.05069v1,2018-08-15T13:30:54Z,2018-08-15 13:30:54,The Steady-State Behavior of Multivariate Exponentially Weighted Moving Average Control Charts,"Multivariate Exponentially Weighted Moving Average, MEWMA, charts are popular, handy and effective procedures to detect distributional changes in a stream of multivariate data. For doing appropriate performance analysis, dealing with the steady-state behavior of the MEWMA statistic is essential. Going beyond early papers, we derive quite accurate approximations of the respective steady-state densities of the MEWMA statistic. It turns out that these densities could be rewritten as the product of two functions depending on one argument only which allows feasible calculation. For proving the related statements, the presentation of the non-central chisquare density deploying the confluent hypergeometric limit function is applied. Using the new methods it was found that for large dimensions, the steady-state behavior becomes different to what one might expect from the univariate monitoring field. Based on the integral equation driven methods, steady-state and worst-case average run lengths are calculated with higher accuracy than before. Eventually, optimal MEWMA smoothing constants are derived for all considered measures.",Sven Knoth,,https://arxiv.org/abs/1808.05069v1,https://arxiv.org/pdf/1808.05069v1,https://doi.org/10.1080/07474946.2018.1554890,,,10.1080/07474946.2018.1554890,stat.ME,stat.ME,https://arxiv.org/pdf/1808.05069v1.pdf
1804.01454v1,2018-04-04T15:05:36Z,2018-04-04 15:05:36,Beta regression control chart for monitoring fractions and proportions,"Regression control charts are usually used to monitor variables of interest that are related to control variables. However, for fraction and/or proportion data, the use of standard regression control charts may not be adequate, since the linear regression model assumes the normality of the interest variable. To work around this problem, we propose the beta regression control chart (BRCC). The BRCC is useful for monitoring fraction, rate and/or proportion data sets when they are related to control variables. The proposed control chart assumes that the mean and dispersion parameters of beta distributed variables are related to the exogenous variables, being modeled using regression structures. The BRCC is numerically assessed through an extensive Monte Carlo simulation study, showing good performance in terms of average run length (ARL). Two applications to real data are presented, evidencing the practical applicability of the proposed method.",Fábio Mariano Bayer|Catia Michele Tondolo|Fernanda Maria Müller,,https://arxiv.org/abs/1804.01454v1,https://arxiv.org/pdf/1804.01454v1,,Accepted paper,"Computers \& Industrial Engineering, 2018",,stat.ME,stat.ME,https://arxiv.org/pdf/1804.01454v1.pdf
1804.00760v2,2018-04-02T23:28:08Z,2019-05-05 20:01:05,Process Control with Highly Left Censored Data,"The need to monitor industrial processes, detecting changes in process parameters in order to promptly correct problems that may arise, generates a particular area of interest. This is particularly critical and complex when the measured value falls below the sensitivity limits of the measuring system or below detection limits, causing much of their observations are incomplete. Such observations to be called incomplete observations or left censored data. With a high level of censorship, for example greater than 70%, the application of traditional methods for monitoring processes is not appropriate. It is required to use appropriate data analysis statistical techniques, to assess the actual state of the process at any time. This paper proposes a way to estimate process parameters in such cases and presents the corresponding control chart, from an algorithm that is also presented.",Javier Neira Rueda|Andres Carrion Garcia,,https://arxiv.org/abs/1804.00760v2,https://arxiv.org/pdf/1804.00760v2,,14 pages,,,stat.AP,stat.AP,https://arxiv.org/pdf/1804.00760v2.pdf
1804.00482v1,2018-04-02T13:31:11Z,2018-04-02 13:31:11,Real Time Sentiment Change Detection of Twitter Data Streams,"In the past few years, there has been a huge growth in Twitter sentiment analysis having already provided a fair amount of research on sentiment detection of public opinion among Twitter users. Given the fact that Twitter messages are generated constantly with dizzying rates, a huge volume of streaming data is created, thus there is an imperative need for accurate methods for knowledge discovery and mining of this information. Although there exists a plethora of twitter sentiment analysis methods in the recent literature, the researchers have shifted to real-time sentiment identification on twitter streaming data, as expected. A major challenge is to deal with the Big Data challenges arising in Twitter streaming applications concerning both Volume and Velocity. Under this perspective, in this paper, a methodological approach based on open source tools is provided for real-time detection of changes in sentiment that is ultra efficient with respect to both memory consumption and computational cost. This is achieved by iteratively collecting tweets in real time and discarding them immediately after their process. For this purpose, we employ the Lexicon approach for sentiment characterizations, while change detection is achieved through appropriate control charts that do not require historical information. We believe that the proposed methodology provides the trigger for a potential large-scale monitoring of threads in an attempt to discover fake news spread or propaganda efforts in their early stages. Our experimental real-time analysis based on a recent hashtag provides evidence that the proposed approach can detect meaningful sentiment changes across a hashtags lifetime.",Sotiris K. Tasoulis|Aristidis G. Vrahatis|Spiros V. Georgakopoulos|Vassilis P. Plagianakos,,https://arxiv.org/abs/1804.00482v1,https://arxiv.org/pdf/1804.00482v1,https://doi.org/10.1109/INISTA.2018.8466326,,,10.1109/INISTA.2018.8466326,cs.CL,cs.CL,https://arxiv.org/pdf/1804.00482v1.pdf
1801.06532v2,2018-01-19T18:52:52Z,2025-11-17 19:25:28,Distribution-Free Control Charts Based on Runs and Patterns,"We propose distribution-free runs-based control charts for detecting location shifts. Using the fact that given the number of total successes, the outcomes of a sequence of Bernoulli trials are random permutations, we are able to control the conditional probability of a signal detected at current time given that there is not alarm before at a pre-determined level. This leads to a desired in-control average run length and data-dependent control limits. Two common runs statistics, the longest run statistic and the scan statitsic, are studied in detail and their exact conditional distributions given the number of total successes are obtained using the finite Markov chain imbedding technique. Numerical results are given to evaluate the performance of the proposed control charts.",Tung-Lung Wu,,https://arxiv.org/abs/1801.06532v2,https://arxiv.org/pdf/1801.06532v2,,,,,stat.ME,stat.ME,https://arxiv.org/pdf/1801.06532v2.pdf
1801.01660v1,2018-01-05T08:04:48Z,2018-01-05 08:04:48,Control charts in a multi product environment: An application study,"In this article an SPC case study is presented. It consists of monitoring a manufacturing process used for different products of similar kind. So far, each of these products is monitored individually. However, if there is e.g. a quality problem with one joint component, this signal will be distributed over different control charts. Therefor a standardization is introduced, similar to short run SPC methods. Then control chart methods are applied to detect process deviations. If there are observations out of control, a next step is taken and process information are analysed in order to derive possible root causes.",Thomas Muehlenstaedt,,https://arxiv.org/abs/1801.01660v1,https://arxiv.org/pdf/1801.01660v1,,,,,stat.AP,stat.AP,https://arxiv.org/pdf/1801.01660v1.pdf
1712.05072v1,2017-12-14T02:11:14Z,2017-12-14 02:11:14,Nonparametric Adaptive CUSUM Chart for Detecting Arbitrary Distributional Changes,"Nonparametric control charts that can detect arbitrary distributional changes are highly desirable due to their flexibility to adapt to different distributional assumptions and distributional changes. However, most of such control charts in the literature either involve some tuning parameter, which needs to be pre-specified, or involve intensive computation. In this paper, we propose a new nonparametric adaptive CUSUM chart for detecting arbitrary distributional changes. The proposed control chart does not depend on any tuning parameter and is efficient in computation. Its self-starting nature makes the proposed control chart applicable to situations where no sufficiently large reference data are available. Our proposed control chart also has a built-in post-signal diagnostics function that can identify what kind of distributional changes have occurred after an alarm. Our simulation study and real data analysis show that the proposed control chart performs well across a broad range of settings, and compares favorably with existing nonparametric control charts.",Jun Li,,https://arxiv.org/abs/1712.05072v1,https://arxiv.org/pdf/1712.05072v1,,,,,stat.ME,stat.ME,https://arxiv.org/pdf/1712.05072v1.pdf
1712.02860v2,2017-12-07T21:10:27Z,2017-12-18 13:22:34,Remarks on Bayesian Control Charts,"There is a considerable amount of ongoing research on the use of Bayesian control charts for detecting a shift from a good quality distribution to a bad quality distribution in univariate and multivariate processes. It is widely claimed that Bayesian control charts are economically optimal; see, for example, Calabrese (1995) [Bayesian process control for attributes. Management Science, DOI: 10.1287/mnsc.41.4.637] and Makis (2008) [Multivariate Bayesian control chart. Operations Research, DOI: 10.1287/opre.1070.0495]. Some researchers also generalize the optimality of controls defined based on posterior probabilities to the class of partially observable Markov decision processes. This note points out that the existing Bayesian control charts cannot generally be optimal because many years ago an analytical counterexample was provided by Taylor (1965) [Markovian sequential replacement processes. The Annals of Mathematical Statistics, DOI: 10.1214/aoms/1177699796].",Amir Ahmadi-Javid|Mohsen Ebadi,,https://arxiv.org/abs/1712.02860v2,https://arxiv.org/pdf/1712.02860v2,,,,,stat.AP,stat.AP|cs.CE|econ.GN|math.OC|math.PR,https://arxiv.org/pdf/1712.02860v2.pdf
1711.04441v1,2017-11-13T06:58:07Z,2017-11-13 06:58:07,Change Detection in a Dynamic Stream of Attributed Networks,"While anomaly detection in static networks has been extensively studied, only recently, researchers have focused on dynamic networks. This trend is mainly due to the capacity of dynamic networks in representing complex physical, biological, cyber, and social systems. This paper proposes a new methodology for modeling and monitoring of dynamic attributed networks for quick detection of temporal changes in network structures. In this methodology, the generalized linear model (GLM) is used to model static attributed networks. This model is then combined with a state transition equation to capture the dynamic behavior of the system. Extended Kalman filter (EKF) is used as an online, recursive inference procedure to predict and update network parameters over time. In order to detect changes in the underlying mechanism of edge formation, prediction residuals are monitored through an Exponentially Weighted Moving Average (EWMA) control chart. The proposed modeling and monitoring procedure is examined through simulations for attributed binary and weighted networks. The email communication data from the Enron corporation is used as a case study to show how the method can be applied in real-world problems.",Mostafa Reisi Gahrooei|Kamran Paynabar,,https://arxiv.org/abs/1711.04441v1,https://arxiv.org/pdf/1711.04441v1,,,,,stat.ME,stat.ME,https://arxiv.org/pdf/1711.04441v1.pdf
1709.04979v1,2017-09-14T21:11:53Z,2017-09-14 21:11:53,An improved quality control chart to monitor the mean based on ranked sets,"In this study, we considered the design and performance of control charts using neoteric ranked set sampling (NRSS) in monitoring normal distributed processes. NRSS is a recently proposed sampling design, based on the traditional ranked set sampling (RSS). We evaluated NRSS control charts by average run length (ARL), based on Monte Carlo simulation results. NRSS control charts performed the best, compared to RSS and some of its extensions, in most simulated scenarios. The impact of imperfect ranking was also evaluated. An application on strength concrete data serves as an illustration of the proposed method.",G. P. Silva|C. A. Taconeli|W. M. Zeviani|I. S. Guimaraes,,https://arxiv.org/abs/1709.04979v1,https://arxiv.org/pdf/1709.04979v1,,"27 pages, 9 figures, to be submitted",,,stat.ME,stat.ME,https://arxiv.org/pdf/1709.04979v1.pdf
1708.06160v1,2017-08-21T11:38:26Z,2017-08-21 11:38:26,Economic Design of Memory-Type Control Charts: The Fallacy of the Formula Proposed by Lorenzen and Vance (1986),"The memory-type control charts, such as EWMA and CUSUM, are powerful tools for detecting small quality changes in univariate and multivariate processes. Many papers on economic design of these control charts use the formula proposed by Lorenzen and Vance (1986) [Lorenzen, T. J., & Vance, L. C. (1986). The economic design of control charts: A unified approach. Technometrics, 28(1), 3-10, DOI: 10.2307/1269598]. This paper shows that this formula is not correct for memory-type control charts and its values can significantly deviate from the original values even if the ARL values used in this formula are accurately computed. Consequently, the use of this formula can result in charts that are not economically optimal. The formula is corrected for memory-type control charts, but unfortunately the modified formula is not a helpful tool from a computational perspective. We show that simulation-based optimization is a possible alternative method.",Amir Ahmadi-Javid|Mohsen Ebadi,,https://arxiv.org/abs/1708.06160v1,https://arxiv.org/pdf/1708.06160v1,https://doi.org/10.1007/s00180-020-01019-6,"Computational Statistics, 2020","Ahmadi-Javid, A., & Ebadi, M. (2020). Economic design of memory-type control charts: The fallacy of the formula proposed by Lorenzen and Vance (1986). Computational Statistics, DOI: 10.1007/s00180-020-01019-6",10.1007/s00180-020-01019-6,stat.AP,stat.AP|cs.CE|econ.GN|math.OC,https://arxiv.org/pdf/1708.06160v1.pdf
1607.07423v3,2016-07-25T19:40:55Z,2016-07-29 20:31:54,A Non-Parametric Control Chart For High Frequency Multivariate Data,"Support Vector Data Description (SVDD) is a machine learning technique used for single class classification and outlier detection. SVDD based K-chart was first introduced by Sun and Tsung for monitoring multivariate processes when underlying distribution of process parameters or quality characteristics depart from Normality. The method first trains a SVDD model on data obtained from stable or in-control operations of the process to obtain a threshold $R^2$ and kernel center a. For each new observation, its Kernel distance from the Kernel center a is calculated. The kernel distance is compared against the threshold $R^2$ to determine if the observation is within the control limits. The non-parametric K-chart provides an attractive alternative to the traditional control charts such as the Hotelling's $T^2$ charts when distribution of the underlying multivariate data is either non-normal or is unknown. But there are challenges when K-chart is deployed in practice. The K-chart requires calculating kernel distance of each new observation but there are no guidelines on how to interpret the kernel distance plot and infer about shifts in process mean or changes in process variation. This limits the application of K-charts in big-data applications such as equipment health monitoring, where observations are generated at a very high frequency. In this scenario, the analyst using the K-chart is inundated with kernel distance results at a very high frequency, generally without any recourse for detecting presence of any assignable causes of variation. We propose a new SVDD based control chart, called as $K_T$ chart, which addresses challenges encountered when using K-chart for big-data applications. The $K_T$ charts can be used to simultaneously track process variation and central tendency. We illustrate the successful use of $K_T$ chart using the Tennessee Eastman process data.",Deovrat Kakde|Sergriy Peredriy|Arin Chaudhuri|Anya Mcguirk,,https://arxiv.org/abs/1607.07423v3,https://arxiv.org/pdf/1607.07423v3,https://doi.org/10.1109/RAM.2017.7889786,,,10.1109/RAM.2017.7889786,cs.LG,cs.LG|stat.AP|stat.ME|stat.ML,https://arxiv.org/pdf/1607.07423v3.pdf
1511.08355v1,2015-11-26T11:03:21Z,2015-11-26 11:03:21,From Static to Dynamic Tag Population Estimation: An Extended Kalman Filter Perspective,"Tag population estimation has recently attracted significant research attention due to its paramount importance on a variety of radio frequency identification (RFID) applications. However, most, if not all, of existing estimation mechanisms are proposed for the static case where tag population remains constant during the estimation process, thus leaving the more challenging dynamic case unaddressed, despite the fundamental importance of the latter case on both theoretical analysis and practical application. In order to bridge this gap, %based on \textit{dynamic framed-slotted ALOHA} (DFSA) protocol, we devote this paper to designing a generic framework of stable and accurate tag population estimation schemes based on Kalman filter for both static and dynamic RFID systems. %The objective is to devise estimation schemes and analyze the boundedness of estimation error. Technically, we first model the dynamics of RFID systems as discrete stochastic processes and leverage the techniques in extended Kalman filter (EKF) and cumulative sum control chart (CUSUM) to estimate tag population for both static and dynamic systems. By employing Lyapunov drift analysis, we mathematically characterise the performance of the proposed framework in terms of estimation accuracy and convergence speed by deriving the closed-form conditions on the design parameters under which our scheme can stabilise around the real population size with bounded relative estimation error that tends to zero with exponential convergence rate.",Jihong Yu|Lin Chen,,https://arxiv.org/abs/1511.08355v1,https://arxiv.org/pdf/1511.08355v1,,,,,eess.SY,eess.SY,https://arxiv.org/pdf/1511.08355v1.pdf
1510.08694v1,2015-10-29T13:58:17Z,2015-10-29 13:58:17,Bridging centrality and extremity: Refining empirical data depth using extreme value statistics,"Statistical depth measures the centrality of a point with respect to a given distribution or data cloud. It provides a natural center-outward ordering of multivariate data points and yields a systematic nonparametric multivariate analysis scheme. In particular, the half-space depth is shown to have many desirable properties and broad applicability. However, the empirical half-space depth is zero outside the convex hull of the data. This property has rendered the empirical half-space depth useless outside the data cloud, and limited its utility in applications where the extreme outlying probability mass is the focal point, such as in classification problems and control charts with very small false alarm rates. To address this issue, we apply extreme value statistics to refine the empirical half-space depth in ""the tail."" This provides an important linkage between data depth, which is useful for inference on centrality, and extreme value statistics, which is useful for inference on extremity. The refined empirical half-space depth can thus extend all its utilities beyond the data cloud, and hence broaden greatly its applicability. The refined estimator is shown to have substantially improved upon the empirical estimator in theory and simulations. The benefit of this improvement is also demonstrated through the applications in classification and statistical process control.",John H. J. Einmahl|Jun Li|Regina Y. Liu,,https://arxiv.org/abs/1510.08694v1,https://arxiv.org/pdf/1510.08694v1,https://doi.org/10.1214/15-AOS1359,Published at http://dx.doi.org/10.1214/15-AOS1359 in the Annals of Statistics (http://www.imstat.org/aos/) by the Institute of Mathematical Statistics (http://www.imstat.org),"Annals of Statistics 2015, Vol. 43, No. 6, 2738-2765",10.1214/15-AOS1359,math.ST,math.ST,https://arxiv.org/pdf/1510.08694v1.pdf
1507.01044v1,2015-07-03T22:28:36Z,2015-07-03 22:28:36,A first look at the performances of a Bayesian chart to monitor the ratio of two Weibull percentiles,"The aim of the present work is to investigate the performances of a specific Bayesian control chart used to compare two processes. The chart monitors the ratio of the percentiles of a key characteristic associated with the processes. The variability of such a characteristic is modeled via the Weibull distribution and a practical Bayesian approach to deal with Weibull data is adopted. The percentiles of the two monitored processes are assumed to be independent random variables. The Weibull distributions of the key characteristic of both processes are assumed to have the same and stable shape parameter. This is usually experienced in practice because the Weibull shape parameter is related to the main involved factor of variability. However, if a change of the shape parameters of the processes is suspected, the involved distributions can be used to monitor their stability. We first tested the effects of the number of the training data on the responsiveness of the chart. Then we tested the robustness of the chart in spite of very poor prior information. To this end, the prior values were changed to reflect a 50% shift in both directions from the original values of the shape parameter and the percentiles of the two monitored processes. Finally, various combinations of shifts were considered for the sampling distributions after the Phase I, with the purpose of estimating the diagnostic ability of the charts to signal an out-of-control state. The traditional approach based on the Average Run Length, empirically computed via a Monte Carlo simulation, was adopted.",Pasquale Erto,,https://arxiv.org/abs/1507.01044v1,https://arxiv.org/pdf/1507.01044v1,,"9 pages, 3 figures, 3 tables. Invited talk at the 4th International Symposium on Statistical Process Monitoring (http://isspm2015.stat.unipd.it), July 7-9, 2015, Padua, Italy",,,stat.CO,stat.CO,https://arxiv.org/pdf/1507.01044v1.pdf
1506.02433v1,2015-06-08T10:46:13Z,2015-06-08 10:46:13,Steady State of Pedestrian Flow in Bottleneck Experiments,"Experiments with pedestrians could depend strongly on initial conditions. Comparisons of the results of such experiments require to distinguish carefully between transient state and steady state. In this work, a feasible algorithm - Cumulative Sum Control Chart - is proposed and improved to automatically detect steady states from density and speed time series of bottleneck experiments. The threshold of the detection parameter in the algorithm is calibrated using an autoregressive model. Comparing the detected steady states with previous manually selected ones, the modified algorithm gives more reproducible results. For the applications, three groups of bottleneck experiments are analysed and the steady states are detected. The study about pedestrian flow shows that the difference between the flows in all states and in steady state mainly depends on the ratio of pedestrian number to bottleneck width. When the ratio is higher than a critical value (approximately 115 persons/m), the flow in all states is almost identical with the flow in steady state. Thus we have more possibilities to compare the flows from different experiments, especially when the detection of steady states is difficult.",Weichen Liao|Antoine Tordeux|Armin Seyfried|Mohcine Chraibi|Kevin Drzycimski|Xiaoping Zheng|Ying Zhao,,https://arxiv.org/abs/1506.02433v1,https://arxiv.org/pdf/1506.02433v1,https://doi.org/10.1016/j.physa.2016.05.051,"19 pages, 7 figures",,10.1016/j.physa.2016.05.051,physics.soc-ph,physics.soc-ph,https://arxiv.org/pdf/1506.02433v1.pdf
1411.2081v1,2014-11-08T05:11:01Z,2014-11-08 05:11:01,Educational data mining using jmp,"Educational Data Mining is a growing trend in case of higher education. The quality of the Educational Institute may be enhanced through discovering hidden knowledge from the student databases/ data warehouses. Present paper is designed to carry out a comparative study with the TDC (Three Year Degree) Course students of different colleges affiliated to Dibrugarh University. The study is conducted with major subject wise, gender wise and category/caste wise. The experimental results may be visualized with Scatterplot3D, Bubble Plot, Fit Y by X, Run Chart, Control Chart etc. of the SAS JMP Software.",Sadiq Hussain|G. C. Hazarika,,https://arxiv.org/abs/1411.2081v1,https://arxiv.org/pdf/1411.2081v1,,,,,cs.CY,cs.CY,https://arxiv.org/pdf/1411.2081v1.pdf
1403.0668v1,2014-03-04T02:54:30Z,2014-03-04 02:54:30,Estimating Multiple Step Shifts in a Gaussian Process Mean with an Application to Phase I Control Chart Analysis,"In preliminary analysis of control charts, one may encounter multiple shifts and/or outliers especially with a large number of observations. The following paper addresses this problem. A statistical model for detecting and estimating multiple change points in a finite batch of retrospective (phase I)data is proposed based on likelihood ratio test. We consider a univariate normal distribution with multiple step shifts occurred in predefined locations of process mean. A numerical example is performed to illustrate the efficiency of our method. Finally, performance comparisons, based on accuracy measures and precision measures, are explored through simulation studies.",Issac Shams|Saeede Ajorlou|Kai Yang,,https://arxiv.org/abs/1403.0668v1,https://arxiv.org/pdf/1403.0668v1,,"5 pages, to be submitted in IEEE CASE 2014",,,stat.AP,stat.AP,https://arxiv.org/pdf/1403.0668v1.pdf
1308.0691v1,2013-08-03T12:39:00Z,2013-08-03 12:39:00,A semi-empirical Bayesian chart to monitor Weibull percentiles,"This paper develops a Bayesian control chart for the percentiles of the Weibull distribution, when both its in-control and out-of-control parameters are unknown. The Bayesian approach enhances parameter estimates for small sample sizes that occur when monitoring rare events as in high-reliability applications or genetic mutations. The chart monitors the parameters of the Weibull distribution directly, instead of transforming the data as most Weibull-based charts do in order to comply with their normality assumption. The chart uses the whole accumulated knowledge resulting from the likelihood of the current sample combined with the information given by both the initial prior knowledge and all the past samples. The chart is adapting since its control limits change (e.g. narrow) during the Phase I. An example is presented and good Average Run Length properties are demonstrated. In addition, the paper gives insights into the nature of monitoring Weibull processes by highlighting the relationship between distribution and process parameters.",Pasquale Erto|Giuliana Pallotta|Christina M. Mastrangelo,,https://arxiv.org/abs/1308.0691v1,https://arxiv.org/pdf/1308.0691v1,,"21 pages, 3 figures, 5 tables",,,stat.ME,stat.ME,https://arxiv.org/pdf/1308.0691v1.pdf
1305.5962v3,2013-05-25T19:43:56Z,2015-06-30 18:46:47,A note on monitoring ratios of two Weibull percentiles,"This note introduces a new Bayesian control chart to compare two processes by monitoring the ratio of their percentiles under Weibull assumption. Both in-control and out-of-control parameters are supposed unknown. The chart analyses the sampling data directly, instead of transforming them in order to comply with the usual normality assumption, as most charts do. The chart uses the whole accumulated knowledge, resulting from the current and all the past samples, to monitor the current value of the ratio. Two real applications in the wood industry and in the concrete industry give a first picture of the features of the chart.",Pasquale Erto,,https://arxiv.org/abs/1305.5962v3,https://arxiv.org/pdf/1305.5962v3,,13 pages; 4 figures; 3 tables,,,stat.AP,stat.AP,https://arxiv.org/pdf/1305.5962v3.pdf
1305.4318v1,2013-05-19T02:45:20Z,2013-05-19 02:45:20,A nonparametric CUSUM control chart based on the Mann-Whitney statistic,This article aims to consider a new univariate nonparametric cumulative sum (CUSUM) control chart for small shift of location based on both change-point model and Mann-Whitney statistic. Some comparisons on the performances of the proposed chart with other charts as well as the properties of the test statistic are presented. Simulations indicate that the proposed chart is sensitive in detection of the small mean shifts of the process by a high intensive accumulation of sample information when the underlying variable is completely distribution-free.,Dabuxilatu Wang|Qiang Xiong,,https://arxiv.org/abs/1305.4318v1,https://arxiv.org/pdf/1305.4318v1,,"13 pages, 2 table",,,stat.ME,stat.ME,https://arxiv.org/pdf/1305.4318v1.pdf
1211.4262v1,2012-11-18T22:06:48Z,2012-11-18 22:06:48,Univariate and data-depth based multivariate control charts using trimmed mean and winsorized standard deviation,"Over the years, the most popularly used control chart for statistical process control has been Shewhart's $\bar{X}-S$ or $\bar{X}-R$ chart along with its multivariate generalizations. But, such control charts suffer from the lack of robustness. In this paper, we propose a modified and improved version of Shewhart chart, based on trimmed mean and winsorized variance that proves robust and more efficient. We have generalized this approach of ours with suitable modifications using depth functions for Multivariate control charts and EWMA charts as well. We have discussed the theoretical properties of our proposed statistics and have shown the efficiency of our methodology on univariate and multivariate simulated datasets. We have also compared our approach to the other popular alternatives to Shewhart Chart already proposed and established the efficacy of our methodology.",Kushal Kr. Dey|Kumaresh Dhara|Bikram Karmakar|Sukalyan Sengupta,,https://arxiv.org/abs/1211.4262v1,https://arxiv.org/pdf/1211.4262v1,,"This paper consists of 15 pages, 2 figures, and 5 tables. This paper was presented by Kumaresh Dhara at the 29th Quality Productivity and Research Conference (QPRC) 2012 held at California State University, Long Beach, CA",,,stat.CO,stat.CO|stat.ME,https://arxiv.org/pdf/1211.4262v1.pdf
1209.4678v1,2012-09-20T22:34:57Z,2012-09-20 22:34:57,On Control Charts for Monitoring the Variance of a Time Series,"In this paper we derive control charts for the variance of a Gaussian process using the likelihood ratio approach, the generalized likelihood ratio approach, the sequential probability ratio method and a generalized sequential probability ratio procedure, the Shiryaev-Roberts procedure and a generalized Shiryaev-Roberts ap- proach. Recursive presentations for the calculation of the control statistics are given for autoregressive processes of order 1. In an extensive simulation study these schemes are compared with existing control charts for the variance. In order to asses the performance of the schemes both the average run length and the average delay are used.",Taras Lazariv|Wolfgang Schmid|Svitlana Zabolotska,,https://arxiv.org/abs/1209.4678v1,https://arxiv.org/pdf/1209.4678v1,,"30 pages, 4 figures, 4 tables",,,stat.AP,stat.AP|stat.CO|stat.OT,https://arxiv.org/pdf/1209.4678v1.pdf
1205.6440v1,2012-05-29T18:10:25Z,2012-05-29 18:10:25,Monitoring Software Reliability using Statistical Process Control An Ordered Statistics Approach,"The nature and complexity of software have changed significantly in the last few decades. With the easy availability of computing power, deeper and broader applications are made. It has been extremely necessary to produce good quality software with high precession of reliability right in the first place. Olden day's software errors and bugs were fixed at a later stage in the software development. Today to produce high quality reliable software and to keep a specific time schedule is a big challenge. To cope up the challenge many concepts, methodology and practices of software engineering have been evolved for developing reliable software. Better methods of controlling the process of software production are underway. One of such methods to assess the software reliability is using control charts. In this paper we proposed an NHPP based control mechanism by using order statistics with cumulative quantity between observations of failure data using mean value function of exponential distribution.",Bandla Srinivasa Rao|R. Satya Prasad|R. R. L. Kantham,,https://arxiv.org/abs/1205.6440v1,https://arxiv.org/pdf/1205.6440v1,https://doi.org/10.5120/3917-5515,International Journal of Computer Applications; Published by Foundation of Computer Science,"International Journal of Computer Applications 32(7):28-33, October 2011",10.5120/3917-5515,cs.SE,cs.SE,https://arxiv.org/pdf/1205.6440v1.pdf
1203.4661v1,2012-03-21T06:59:11Z,2012-03-21 06:59:11,Profile control charts based on nonparametric $L$-1 regression methods,"Classical statistical process control often relies on univariate characteristics. In many contemporary applications, however, the quality of products must be characterized by some functional relation between a response variable and its explanatory variables. Monitoring such functional profiles has been a rapidly growing field due to increasing demands. This paper develops a novel nonparametric $L$-1 location-scale model to screen the shapes of profiles. The model is built on three basic elements: location shifts, local shape distortions, and overall shape deviations, which are quantified by three individual metrics. The proposed approach is applied to the previously analyzed vertical density profile data, leading to some interesting insights.",Ying Wei|Zhibiao Zhao|Dennis K. J. Lin,,https://arxiv.org/abs/1203.4661v1,https://arxiv.org/pdf/1203.4661v1,https://doi.org/10.1214/11-AOAS501,Published in at http://dx.doi.org/10.1214/11-AOAS501 the Annals of Applied Statistics (http://www.imstat.org/aoas/) by the Institute of Mathematical Statistics (http://www.imstat.org),"Annals of Applied Statistics 2012, Vol. 6, No. 1, 409-427",10.1214/11-AOAS501,stat.AP,stat.AP,https://arxiv.org/pdf/1203.4661v1.pdf
1203.3882v1,2012-03-17T18:20:01Z,2012-03-17 18:20:01,A Note On the Use of Fiducial Limits for Control Charts,"Many of the early works in the quality control literature construct control limits through the use of graphs and tables as described in Wortham and Ringer (1972). However, the methods used in this literature are restricted to using only the values that the graphs and tables can provide and to the case where the parameters of the underlying distribution are known. In this note, we briefly describe a technique which can be used to calculate exact control limits without the use of graphs or tables. We also describe what are commonly referred to in the literature as fiducial limits. Fiducial limits are often used as the limits in control charting when the parameters of the underlying distribution are unknown.",Mokin Lee|Chanseok Park,,https://arxiv.org/abs/1203.3882v1,https://arxiv.org/pdf/1203.3882v1,,,,,stat.AP,stat.AP,https://arxiv.org/pdf/1203.3882v1.pdf
